id	text	source	keyword_cat	ws_label	gpt_label	llama_label	tier	final_label	method	human_verified
561	يامرتزقة ما تتمنوا تقابلوا الناس ديل وصلوا اخرهم خلاص ببلوكم والله جد وبلهم شين الله اكبر الله اكبر الله اكبر شارك قناة انصار القوات المسلحة السودانية علي التلغرام	war_corpus	hate_political	HATE	HATE	OFFENSIVE	2	HATE	majority_vote	
563	خارطة توضح بعض من المدن السودانية التي مارست فيها مليشيات جهاز أمن المجلس الانقلابي وكتائب ظله وجنجويده جرائم جسيمة من إطلاق الرصاص الحي والقتل والسحل والاغتصاب وانتهاك حرمات المنازل ضد المواطنين السودانيين العزل منذ الثاني من يونيو وحتى الآن. #مجزره_القياده_العامه	old_twitter	hate_tribal	HATE	HATE	NEUTRAL	2	HATE	majority_vote	
568	تدعوكم لجان أحياء بحري للوقفة الاحتجاجية تنديداً بما يحدث من انتهاكات من قبل مليشيات الدعم السريع في مدن وقرى السودان والمطالبة بالعدالة أولاً والقصاص لشهداء الثورة السودانية والدعوة لموكب الخميس. #انتهاكات_الجنجويد #اسبوع_شهداء_الثوره	old_twitter	revolution_terms	HATE	HATE	HATE	1	HATE	full_agreement	
570	الكلام والانصرافيه انتهت خلاص حريق وإنفجار الشارع هو الخيار تسقط بس بكرة مليونية #موكب24مارس #تسقط_بس	old_twitter	violence_reporting	NEUTRAL	HATE	OFFENSIVE	3	HATE	gpt_tiebreaker	
571	القوقو من داخل محلية ابوحجار الخرطوم_مقبرة_الجنجويد	war_corpus	hate_tribal	HATE	HATE	HATE	1	HATE	full_agreement	
573	أثناء الهجوم احتمي الثوار بمقر الفرقة السابعة مشاة.. قوات الجنجويد اقتحمت مقر الفرقة السابعة مشاة وأطلقت النار علي الثوار داخل المقر. #مدن_السودان_تنتفض #اعتصام_القيادة_العامة #تسقط_بس	old_twitter	hate_tribal	HATE	HATE	NEUTRAL	2	HATE	majority_vote	
575	الهاشتاقات متصدره ورائجة الامارات_تبيد_شعب_السودان ليست_حربا_اهلية تحدثوا_عن_السودان الامارات_تقتل_السودانيين notacivilwar uaekillssudanesepeople speakaboutsudan الفاشر_تتعرض_للابادة انقذوا_الفاشر الفاشر_تحاصر_وتعاني stopelfasher saveelfasher الفاشر_مخاطر_انسانية فاشر_بدون_صوت الفاشر_تحت_القصف	war_corpus	humanitarian	HATE	HATE	NEUTRAL	2	HATE	majority_vote	
577	جنجويد الاذاعة القائد التابع للجنجا المسؤول من الاذاعة صيج بحجة انو ماشي يتعالج وطلع ارسالية وقبل يومين شقيقه الاصغر سلم ومعه 15فرد ود المصطفى	war_corpus	hate_tribal	OFFENSIVE	HATE	NEUTRAL	3	HATE	gpt_tiebreaker	
578	والي الشمالية اخد طوالي بكلام فريق اول ياسر العطا وفك اللجام، واي جنجويدي تاني في واحد من الولايات دي يتحلا ويتبلا ويمشي طوالي لله	war_corpus	hate_tribal	HATE	HATE	HATE	1	HATE	full_agreement	
583	القزازة دي بتاعت الويسكي المعتق الخلي حمدوك ينكر وفاة سيدهم حميدتي و يقول حميدتي حي و الذكاء الاصطناعي دا كذب و اشاعة من الفلووووول	war_corpus	violence_reporting	NEUTRAL	HATE	OFFENSIVE	3	HATE	gpt_tiebreaker	
588	جرائم الجنجويد ضد المواطنين بمنطقة بحري حسبي الله ونعم الوكيل	war_corpus	hate_tribal	HATE	HATE	HATE	1	HATE	full_agreement	
594	في وطني #السودان أشخاص يفسدون في الأرض يومياً ولا يخافون يوماً كان مقدارهُ خمسون ألف سنة #تسقط_بس	old_twitter	revolution_terms	NEUTRAL	HATE	OFFENSIVE	3	HATE	gpt_tiebreaker	
605	الصحافي الاماراتي محمود البلوشي يعلن للعالم دعم بلاده للمليشيا المتمردة بتاكيد احتفالهم بقائد المليشيا المتورط بالابادة الجماعية رئيس لحكومة السودان قريبا	war_corpus	violence_incitement	HATE	HATE	NEUTRAL	2	HATE	majority_vote	
616	اتحدي انسان عاقل وتحت عاقل ضع خطين يثبت لي ان حكومة برهان لا يديرها ويصرف امورها الكيزان تبا لكم كفار قريش	old_twitter	hate_political	HATE	HATE	HATE	1	HATE	full_agreement	
627	ما يحدث الان من احتراب اثني بافريقيا الوسطي ماهو الا تبعات وسداد لفواتير الحرب التي ستتدفعها دولة افريقيا الوسطى التي رعت المليشيا عبر تحشيد بعض القبائل المداخله بينها وما بين السودان وتوفير غطاء تدريب ورعايه لمرتزقه قادمين من عدة دول من غرب افريقيا وترحيلهم الى السودان لستم امنين	war_corpus	hate_political	OFFENSIVE	HATE	NEUTRAL	3	HATE	gpt_tiebreaker	
629	الجنجويد جابو اعلام السودان كبيرة و رابطنها في تاتشراتهم	old_twitter	hate_tribal	HATE	HATE	HATE	1	HATE	full_agreement	
644	القوات المسلحة السودانية تواصل احكام سيطرتها في ولاية الجزيرة، حيث اجتاحت مناطق حيوية بالتزامن مع استسلام قائد ميليشيا الدعم السريع في الولاية الخرطوم_مقبرة وبل_الجنجويد	war_corpus	hate_tribal	HATE	HATE	NEUTRAL	2	HATE	majority_vote	
657	انسحاب تام لمرتزقة الجنجويد من الابيض وانتشار كثيف لجيش الهجانة.	old_telegram	hate_political	HATE	HATE	HATE	1	HATE	full_agreement	
658	الكافر اقل من المسلم بمليار مرة والمسلم العاصي الضال احسن من الكافر الى بنفق وبتقي وصالح	war_corpus	religious_sectarian	OFFENSIVE	HATE	HATE	2	HATE	majority_vote	
660	اجتماع مطول بالبرهان ان شاء الله تڪون فك اللجام ڪاڪي_اخضر جيش_واحد_شعب_واحد الجيش_صاحي معرڪة_الڪرامة انهاء_التمرد الخرطوم_مقبرة_الجنجويد	war_corpus	hate_political	HATE	HATE	HATE	1	HATE	full_agreement	
661	الاخوان المسلمين جماعه ارهابيه تعمل ضد ارادة الشعوب وتهدد استقرار الجوار يجب حظر نشاطها وتسليحها وسفر اعضائها ليتحقق الاستقرار في المجتمعات #تسقط_بس #حنبنيهو	old_twitter	hate_political	NEUTRAL	HATE	HATE	2	HATE	majority_vote	
664	وتتوالى رشاوي المجلس الانقلابي مهما فعلت ومهما قمعت.. لن يرضخ لك الشعب السوداني الحر الذي لم تعرفه بعد.. #الثورة_مستمرة #لم_تسقط_بعد #مدن_السودان_تنتفض	old_twitter	hate_political	OFFENSIVE	HATE	NEUTRAL	3	HATE	gpt_tiebreaker	
666	الامارات_دولة_داعمة_للارهاب الامارات_راس_الافعى الامارات_منظة_ارهابيه الامارات_تدعم_الجنجويد الامارات_نكبة_العرب MakeTheseHashtagsTrend UAE_StateSponsorsTerrorism UAESnakeHead UAETerroristOrganization UAESupportsJanjawid UAECalamityOfTheArabs الامارات_دوله_داعمه_للارهاب الامارات_منظمه_ارهابيه notacivilwar uaekillssudanesepeople الدعم_السريع_يقتل_المدنيين الفاشر_ابادة_جماعية السودان_تحت_النار الامارات_تمول_حرب_السودان الامارات_تمول_الدعم_السريع امريكا_تمول_الدعم_السريع الدعم_السريع_يبيد_مواطنين_الفاشر الدعم_السريع_يبيد_الفاشر الفاشر_تحت_الابادة الدعم_السريع_يبيد_السودانيين وقف_الابادة_في_السودان الامارات_تمول_مرتزقة UAE_Funds_RSF US_Funds_RSF UAE_Funds_Sudan_War StopFundingRSF Hold_Funders_Accountable RSF_Kills_Civilians AlFashir_Genocide SudanUnderAttack AlFashirUnderAttack RSF_AlFashir_Genocide StopSudanGenocide RSF_Kills_Sudanese	war_corpus	hate_political	HATE	HATE	HATE	1	HATE	full_agreement	
674	رؤيتي للاتفاق في نقاط *احتفاظ المجلس بنسبة في برلمان الانتقاليه اشاره لرهانه على اختلاف (قحت) في داخلها وعوده الممارسه الكيزانيه في شراء الذمم *قصر لجنة التحقيق على شهداء مايو غير مقبول وقد يبني عليه تقادم مسقط مستقبلا #اعتصام_القياده_العامه #تسقط_تالت #تسقط_بس	old_twitter	hate_political	OFFENSIVE	HATE	NEUTRAL	3	HATE	gpt_tiebreaker	
675	يتعمد الجنجويد المرتزقة تعطيل المساجد والاذان قضاء الحاجة في وسط البيوت التي يحتلونها لانتشار النجاسة لضمان نفاذ السحر والكجور التي يستخدمونها كستار للرصاص شياطين الانس والله	war_corpus	hate_political	HATE	HATE	HATE	1	HATE	full_agreement	
679	كافوري مربع 4 استلام حي لمدرعة اليوم الاثنين الخرطوم_مقبرة_الجنجويد	war_corpus	hate_tribal	HATE	HATE	HATE	1	HATE	full_agreement	
681	انت والطرطور الميرغني مجرد معرصين للكيزان ما أكتر انت و طرطورك الميرغني وباقي المعرصين الختو يدهم في يد الكيزان حسابكم حيكون عسير جدا جدا جدا #تسقط_بس	old_twitter	hate_political	HATE	HATE	OFFENSIVE	2	HATE	majority_vote	
683	عشان بعدين القحاطة مايشبكوكم ده اتفاق ويكونو ماملين انو مليشيتهم انسحبت فعلا تعال لقط فطياسك ديل ياخالد سلك وكل الخنزاير المعاهو وحرم واصلنكم لحدي انجمينا جوة ياملاقيط وتارنا معاكم مابنخلي ملاحم_البطانة_الخالدة تابعونا على الرابط قناة التلغرام _ قناة الواتساب	war_corpus	profanity	OFFENSIVE	HATE	NEUTRAL	3	HATE	gpt_tiebreaker	
686	في اسقاط جوي عملناهو لي قواتنا في الصحراء كمين ، الجنجا قالو دايرين يشيلوهو، الطيران جه خلط الجنجا مسلمين وكفار خلط جد شيلو كنتقدر تابعونا على الرابط قناة التلغرام _ قناة الواتساب	war_corpus	religious_sectarian	HATE	HATE	HATE	1	HATE	full_agreement	
688	يا بابكر هاك عالج الوطن الفتر لا_لحكم_العسكر مجزرة17يناير	war_corpus	violence_reporting	NEUTRAL	HATE	OFFENSIVE	3	HATE	gpt_tiebreaker	
692	حي، ميت، مخروم ما مخروم المعركة مستمرة وحميدتي مهزوم والبل يسع الجميع وانتظروا الفطايس والمشاوي مني ليكم ومنصورين باذن الله القوات_المسلحة_صمام_امان_الوطن الجنجويد_ميليشيات_ارهابية كامل_التضامن_مع_القوات_المسلحة الخرطوم	war_corpus	hate_tribal	HATE	HATE	HATE	1	HATE	full_agreement	
697	الشهيد علي فضل يخاوي ليه امنجي كوز الله يرحمك في علياؤه تخيل اخوه بالدم	old_twitter	hate_political	OFFENSIVE	HATE	NEUTRAL	3	HATE	gpt_tiebreaker	
705	الله اكبر الله اكبر مطااااار الخرطوم خااالي من الجنجويد والله اجمل خبر ابو الدهب محمد	war_corpus	hate_tribal	HATE	HATE	HATE	1	HATE	full_agreement	
706	دا الكلام الصاااح الفصيل السياسي للجنجويد	war_corpus	hate_tribal	HATE	HATE	OFFENSIVE	2	HATE	majority_vote	
